DATE (MM/DD/YYYY),HOUR-PST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (secondary) [W/m^2],Avg Global (uncorrected) [W/m^2],Avg Direct (uncorrected) [W/m^2],Avg Diffuse (uncorrected) [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 3m [m/s],Avg Station Pressure [mBar],Avg Precipitation [mm],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg CR1000 Temp [deg C],Avg RSR Battery [VDC]
5/22/2015,14,910.8193,819.2585,175.7390,902.7083,910.7399,850.6855,147.5041,19.4175,68.5585,2.9254,1012.5000,0.0000,25.9157,244.3367,23.4870,13.6275
5/22/2015,15,805.5463,797.2325,174.7480,804.0884,811.2511,837.6770,148.6061,19.6570,66.5732,3.1730,1012.5000,0.0000,37.7035,259.3000,24.2730,14.0423
5/22/2015,16,620.4851,751.2933,137.7262,617.6327,625.2054,795.3372,114.2451,19.4180,68.7388,3.1391,1012.5000,0.0000,50.0445,268.3750,24.3133,13.9748
5/22/2015,17,247.3675,148.3082,169.5592,243.4481,247.3072,162.1092,162.4865,18.3388,72.6970,3.0061,1012.2500,0.0000,62.4290,277.1367,23.3453,12.8152
5/22/2015,18,63.0246,29.9424,57.4925,61.7207,62.1627,33.7989,55.8588,17.0263,83.8342,2.8062,1012.7500,0.0000,74.5903,284.6617,20.5578,11.2925
5/22/2015,19,417.4083,534.8896,14.9671,411.7025,416.4868,556.7747,0.0000,18.4026,75.9967,2.3862,1013.0000,0.0000,51.3981,200.5741,21.9493,9.2215
5/23/2015,11,946.5560,881.5247,117.1083,929.7683,942.0644,907.7194,87.9645,19.8831,69.0521,2.7276,1015.0000,0.0000,19.6541,128.9621,24.5521,10.4241
5/23/2015,12,978.4874,839.1858,166.2814,956.5639,969.4390,860.4258,136.6855,19.9150,67.4535,2.9469,1015.0000,0.0000,14.5345,161.1783,24.8133,12.9892
5/23/2015,13,968.0580,854.1424,148.5613,949.9987,960.7636,877.1833,119.1833,20.1568,63.6250,2.7924,1014.5000,0.0000,16.2688,214.3967,24.3497,13.8463
5/23/2015,14,897.8167,853.2002,130.7034,889.7646,898.1939,884.6009,102.9160,20.1227,63.7598,2.8985,1013.7500,0.0000,25.7840,244.6650,24.7870,14.0473
5/23/2015,15,770.4284,816.5006,123.9431,768.9363,776.0257,856.0688,98.3144,19.9588,64.6348,2.9540,1013.5000,0.0000,37.5925,259.5650,24.8875,14.0593
5/23/2015,16,602.2492,741.6835,124.6845,599.1666,606.7365,784.8554,101.4582,19.1877,68.6385,3.3219,1013.0000,0.0000,49.9382,269.3350,24.2720,14.0003
5/23/2015,17,421.6412,636.9499,123.3160,412.8847,421.4394,680.8910,102.7589,18.5575,69.9503,3.0474,1013.0000,0.0000,62.3203,277.3150,23.1152,12.7705
5/23/2015,18,219.7730,383.1840,113.3985,211.1730,217.0574,425.0979,99.2300,18.0187,71.5123,2.8201,1012.2500,0.0000,74.4778,284.8167,22.2563,11.3068
5/23/2015,19,86.1658,346.8513,4.8465,84.6694,85.5644,368.9308,0.0000,16.8589,78.4378,2.5366,1012.0000,0.0000,79.7656,280.6074,21.0448,9.4804
5/24/2015,11,931.7884,889.0149,105.8894,916.5661,928.5216,916.2478,77.3336,19.6876,62.9180,3.2958,1012.2941,0.0000,21.4112,123.8588,24.8406,10.3780
5/24/2015,12,977.8865,825.1594,178.7417,955.9898,968.6875,846.2066,149.1646,20.0237,62.2988,3.0756,1012.7500,0.0000,14.3660,160.8950,24.7268,13.2812
5/24/2015,13,961.6357,798.0697,195.1976,942.9909,953.7304,820.3139,165.9520,19.6278,67.3217,3.5632,1012.5000,0.0000,16.1008,214.6433,24.3433,13.9308
5/24/2015,14,892.6488,792.1031,179.6331,883.9987,892.5879,822.9143,151.9076,19.7437,70.3085,2.9744,1012.0000,0.0000,25.6567,244.9717,24.3720,14.0542
5/24/2015,15,767.4492,788.5506,142.6991,765.6080,772.8019,827.6939,117.1170,19.7845,69.8187,2.7558,1011.2500,0.0000,37.4827,259.8167,24.7847,14.0670
5/24/2015,16,608.5333,768.5714,113.3498,605.9360,613.4343,812.4621,90.0325,20.0483,67.5693,2.2533,1010.7500,0.0000,49.8335,269.5400,24.8078,13.9858
5/24/2015,17,421.5385,703.8787,92.4424,413.2516,421.7758,748.5523,71.8909,19.8200,65.8328,2.0171,1010.2500,0.0000,62.2135,277.4883,24.8473,12.6668
5/24/2015,18,221.7020,629.3029,53.7893,211.8654,219.2537,677.3653,38.6622,19.0470,69.0242,1.8296,1009.5167,0.0000,74.3650,284.9750,23.7588,10.8885
5/24/2015,19,381.3254,923.1083,16.0420,375.4498,381.5154,976.8293,0.0000,19.3686,70.2555,2.2869,1010.0000,0.0000,60.9459,273.4409,24.2395,9.2068
5/25/2015,14,728.3304,743.0817,74.8695,722.5566,730.5069,774.4159,49.5661,21.0330,66.3248,2.7729,1010.0000,0.0000,28.6822,250.5870,26.9283,9.3622
5/25/2015,15,722.7311,470.4419,353.0483,720.6630,728.0855,508.8506,328.0428,20.4317,68.3302,2.9035,1011.0000,0.0000,37.3753,260.0567,26.2905,11.1200
5/25/2015,16,595.1269,611.6588,197.8837,592.3087,600.0430,655.1175,174.7551,20.2677,70.0082,3.0661,1010.2500,0.0000,49.7305,269.7383,25.6380,12.0900
5/25/2015,17,453.0481,669.8455,117.9088,444.3161,452.8679,712.9855,96.8541,19.6778,73.5137,2.7332,1010.2500,0.0000,59.3730,273.8633,24.6443,11.1617
5/25/2015,18,1057.2500,1058.4400,31.5115,1036.1100,1047.6400,1081.0300,0.0000,20.6500,70.7500,3.6900,1011.0000,0.0000,14.2800,208.3000,24.7800,9.2400
5/26/2015,13,1011.1524,758.7052,283.8432,993.1629,1003.8188,782.9801,253.2983,20.1042,72.4440,3.1158,1011.7500,0.0000,16.8975,222.9125,24.9788,10.5380
5/26/2015,14,874.3939,445.9056,471.9111,864.7378,873.6945,475.7204,444.3931,19.1832,75.5320,3.6163,1012.0000,0.0000,25.4075,245.5783,24.8388,12.6715
5/26/2015,15,596.8172,174.9191,461.1957,593.6888,600.1841,204.6753,441.0194,18.7797,75.9642,3.3008,1011.0000,0.0000,37.2690,260.2867,24.3343,13.1342
5/26/2015,16,447.9080,177.3791,325.8022,445.4899,450.6784,202.2816,312.0468,18.1782,78.5712,3.2052,1010.7500,0.0000,49.6282,269.9250,22.9218,12.9717
5/26/2015,17,199.9342,146.9104,140.2901,197.2695,199.3813,160.8187,133.7743,17.1627,83.1638,3.1195,1010.7500,0.0000,62.0042,277.8133,21.3025,11.2482
5/26/2015,18,303.7986,543.9154,15.1871,297.4726,301.2518,572.9067,0.0000,17.3900,81.3122,2.7481,1011.0000,0.0000,61.1556,260.0333,21.0722,9.2011
5/27/2015,12,1000.7650,841.0788,185.0243,978.9573,991.4063,862.6096,154.7816,20.6310,66.5092,2.9930,1012.0000,0.0000,13.9018,160.0400,25.9075,11.2153
5/27/2015,13,982.2705,874.0756,141.0510,963.7342,974.4139,896.8177,111.3302,20.4345,65.0153,3.2905,1012.0000,0.0000,15.6207,215.3367,25.0330,13.5695
5/27/2015,14,910.5165,863.1490,131.1846,902.1375,910.7568,894.6136,103.0863,20.5275,64.4987,3.4993,1011.5000,0.0000,25.2875,245.8683,25.4098,13.7863
5/27/2015,15,781.5493,827.2668,122.6284,779.8028,787.1393,866.7869,96.8490,20.1612,67.3073,3.3750,1011.2500,0.0000,37.1648,260.5100,25.2723,13.9967
5/27/2015,16,590.2758,645.2630,175.0979,587.6081,594.8135,687.3027,152.4688,19.5468,73.4998,3.2817,1010.7500,0.0000,49.5280,269.3533,24.6345,13.5138
5/27/2015,17,427.1147,678.3688,105.8607,418.7126,427.1934,722.2600,85.2858,18.9453,74.7100,3.1129,1010.5000,0.0000,61.9008,277.9650,23.5712,12.8163
5/27/2015,18,229.1592,618.6438,61.2500,219.1425,226.4640,665.6776,45.8579,18.1925,76.9568,2.7232,1010.5000,0.0000,74.0352,285.3950,22.5062,11.1958
5/27/2015,19,240.5574,744.9196,12.2381,233.4638,239.1196,799.6492,0.0000,17.6709,79.6268,2.5015,1011.2727,0.0000,72.7200,268.8864,21.9368,9.3114
5/28/2015,12,979.9233,865.7454,138.9251,957.1050,970.1965,886.5052,109.0324,20.3151,70.8346,2.4066,1011.9474,0.0000,13.6137,161.0053,25.3895,10.8839
5/28/2015,13,986.1203,879.8225,138.6728,966.8626,978.1970,902.5828,108.8455,20.5952,69.1093,2.8825,1011.2500,0.0000,15.4697,215.5433,25.4318,13.4417
5/28/2015,14,902.5469,789.5430,186.8829,893.1317,902.1366,820.4099,158.6426,19.9097,72.0157,3.2257,1010.2667,0.0000,25.1703,246.1317,25.1588,13.7518
5/28/2015,15,782.1868,739.8709,196.2151,780.0753,787.4747,779.2537,170.2189,19.8113,72.9668,2.8850,1009.7500,0.0000,37.0618,260.7233,25.1640,13.9560
5/28/2015,16,629.0248,806.2374,104.8230,626.3367,634.1682,850.5627,81.2209,20.0892,71.6520,2.8350,1009.2667,0.0000,49.4287,270.2700,25.0765,13.8802
5/28/2015,17,436.0401,706.2167,100.3459,427.5256,436.2012,750.4683,79.6153,19.1402,76.0625,3.1583,1009.0000,0.0000,61.8002,278.1117,24.2577,12.7843
5/28/2015,18,220.4368,583.6483,57.7094,211.5424,217.8335,626.6895,43.1324,18.2758,80.6023,2.8826,1009.0000,0.0000,73.9275,285.5250,22.7592,10.6940
5/28/2015,19,81.2536,453.3798,7.6228,80.3959,82.0326,505.2082,0.0000,17.4038,83.8125,2.7248,1009.0000,0.0000,80.6063,289.7875,21.7225,9.1525
5/29/2015,11,937.1896,915.4026,86.1333,920.6777,933.0797,942.3960,57.4533,20.9655,71.8113,2.8357,1009.9677,0.0000,19.9213,128.1935,26.0016,9.7755
5/29/2015,12,981.5992,753.8772,249.0813,959.7311,972.3824,774.9337,219.4133,20.9865,71.6475,2.7589,1011.0000,0.0000,13.6252,159.4317,26.2675,12.5692
5/29/2015,13,945.9348,629.5290,339.0683,927.6638,938.1075,651.7177,309.8729,20.6030,72.4045,3.0940,1010.2500,0.0000,15.3240,215.7350,25.8058,13.5672
5/29/2015,14,912.5850,805.0335,184.7724,904.2066,912.9962,836.7071,156.6072,21.0643,70.8437,2.8316,1009.7500,0.0000,25.0557,246.3850,25.8973,14.0207
5/29/2015,15,797.9159,786.2800,170.0163,796.4551,804.0725,826.7392,143.9830,21.0153,71.5608,2.6998,1009.0000,0.0000,36.9618,260.9250,26.2677,14.0187
5/29/2015,16,608.2130,605.9732,214.6977,605.7017,613.4991,650.0986,191.3660,20.8477,72.1022,2.4042,1008.7500,0.0000,49.3317,270.4433,26.2072,13.8913
5/29/2015,17,326.5438,190.0289,227.5388,321.6548,326.6875,218.5718,213.5316,19.2377,79.2210,2.6758,1008.2500,0.0000,61.7003,278.2550,24.9645,12.8348
5/29/2015,18,147.0373,122.2976,121.9833,143.3691,145.1963,138.7591,116.2557,17.8853,84.8633,2.7291,1008.7500,0.0000,73.8237,285.6433,22.1997,11.2752
5/29/2015,19,144.0367,500.2020,7.9390,140.9928,142.9165,536.0790,0.0000,17.4056,86.9564,3.1485,1009.0000,0.0000,76.2256,279.1800,20.9140,9.4116
5/30/2015,12,970.9947,704.1443,283.9948,947.9912,960.4688,723.6605,254.4179,20.5586,74.3937,2.4399,1010.2286,0.0000,12.5220,170.4400,25.5920,10.1866
5/30/2015,13,873.4819,303.2499,581.5084,855.5438,865.6684,322.2489,555.3898,20.1185,75.2053,2.5259,1010.5000,0.0000,15.1820,215.9133,26.0627,12.5172
5/30/2015,14,887.7109,601.7382,341.4032,877.6828,887.2411,632.2734,313.3453,20.1327,74.8052,2.6959,1010.0000,0.0000,24.9430,246.6417,25.9202,13.3598
5/30/2015,15,753.2847,569.8323,304.3991,750.2253,758.4558,608.3717,278.8914,20.0875,74.6702,2.7764,1009.5000,0.0000,36.8633,261.1200,25.8228,13.4132
5/30/2015,16,617.9641,668.8956,176.6192,614.8255,622.9425,712.0791,153.4355,19.9378,75.2702,3.0338,1009.0000,0.0000,49.2358,270.5950,25.1050,13.4607
5/30/2015,17,364.3186,269.5380,228.8129,358.2027,364.4581,299.8230,214.1972,18.7680,79.7205,2.8095,1008.0000,0.0000,61.6028,278.3817,24.2010,12.7072
5/30/2015,18,126.1804,135.2016,94.4644,123.0732,124.5140,150.8583,88.7597,17.1753,85.6700,2.3699,1007.5000,0.0000,73.7200,285.7633,21.8363,10.9190
5/30/2015,19,234.4937,437.3413,9.6530,230.4672,233.0064,467.7315,0.0000,17.1531,86.6485,2.1318,1008.0000,0.0000,67.8800,274.9308,21.1923,9.1792
5/31/2015,13,987.2430,854.3867,166.7727,968.9588,980.1916,878.2346,136.8566,20.8426,71.5395,2.9144,1009.1579,0.0000,16.3268,224.8763,25.2450,10.3495
5/31/2015,14,895.1884,494.8977,443.0237,884.4573,894.8058,525.1592,415.2435,20.4637,72.4523,3.3038,1010.0000,0.0000,24.8335,246.8733,25.5357,12.8625
5/31/2015,15,725.3463,354.2935,440.8854,721.2306,730.3391,391.1090,416.5509,20.2527,72.4258,2.8188,1009.5000,0.0000,36.7663,261.3067,26.0673,13.2122
5/31/2015,16,609.9115,496.1819,282.9675,605.8110,614.8734,539.2728,259.7229,19.9030,73.4083,2.5851,1009.2500,0.0000,49.1420,270.7483,26.0378,13.0835
5/31/2015,17,362.1664,387.7798,188.4099,354.1024,362.0090,426.2705,170.1561,18.7738,77.4985,2.2287,1009.0000,0.0000,61.5057,278.5117,24.5287,11.9447
5/31/2015,18,431.2707,769.7826,19.2359,421.1539,429.5148,806.9282,0.0000,19.0307,76.4804,2.2239,1009.2143,0.0000,58.0286,239.1893,23.7789,9.3796
6/1/2015,11,955.1301,869.2104,139.7311,939.2742,951.7350,896.6624,110.5817,21.1091,68.8440,2.2414,1012.0000,0.0000,20.0179,122.3209,25.6670,10.6384
6/1/2015,12,988.8270,787.1691,222.8819,966.2762,979.1565,807.9188,193.0290,20.8123,70.4270,2.8909,1012.2500,0.0000,13.2602,158.4833,26.0162,13.5542
6/1/2015,13,964.7798,723.1922,266.4858,945.8573,956.4115,744.8244,237.2494,20.3918,71.0972,3.2765,1012.0000,0.0000,14.9132,216.2200,25.2892,14.0030
6/1/2015,14,877.3464,709.9135,232.7109,868.1354,876.7943,739.7889,205.1225,20.0882,71.6383,3.6181,1012.0000,0.0000,24.7272,247.0933,25.0407,14.0415
6/1/2015,15,776.5821,721.8460,199.3425,774.2273,781.7893,760.6223,173.5819,19.8272,73.7452,3.5555,1011.7500,0.0000,36.6715,261.4867,24.8047,14.0263
6/1/2015,16,627.9677,753.0474,134.6809,624.6916,632.9039,796.6856,111.0950,19.5042,75.7968,3.3040,1011.2500,0.0000,49.0495,268.6400,24.2407,13.8457
6/1/2015,17,439.4607,716.0322,96.7950,430.4849,439.7569,760.3160,75.9434,19.0137,77.5123,3.1282,1011.2500,0.0000,61.4112,278.6300,23.6875,12.6057
6/1/2015,18,362.8402,762.9299,41.4140,350.6680,359.8347,805.3301,22.9218,18.9057,78.2559,2.8049,1011.1429,0.0000,64.6273,260.5500,23.3164,10.1202
6/2/2015,11,960.5646,934.8124,72.4994,942.3729,955.3440,960.0944,43.2592,20.8355,71.6077,3.5661,1012.0000,0.0000,18.1095,126.6000,25.9041,9.8377
6/2/2015,12,998.3824,890.7242,131.1705,975.4345,988.7276,911.7118,101.0914,21.0910,70.8182,3.0639,1012.0000,0.0000,13.1528,158.1717,25.7770,12.5790
6/2/2015,13,990.4438,907.1228,113.9613,971.4641,982.7525,930.1588,84.0315,21.6782,69.1183,3.1439,1011.2500,0.0000,14.7857,216.3567,25.5960,13.7778
6/2/2015,14,914.5500,864.2127,129.5418,905.7003,914.9105,895.8925,101.2107,21.3965,70.8197,2.9289,1011.0000,0.0000,24.6245,247.3033,26.0487,14.0033
6/2/2015,15,762.1139,744.7057,164.7158,760.1735,767.9807,783.9967,139.1627,21.2192,71.3677,2.9274,1010.2500,0.0000,36.5785,261.6500,26.1828,13.9800
6/2/2015,16,629.3676,807.2873,99.6134,626.6830,635.0744,852.0753,75.9977,21.0275,71.4783,2.8255,1010.0000,0.0000,48.9590,268.7667,26.0258,13.9100
6/2/2015,17,440.6606,715.0924,96.5643,431.7235,441.5037,760.3025,75.7681,20.6020,74.2082,2.8763,1009.5000,0.0000,61.3190,278.7383,25.5017,12.7418
6/2/2015,18,296.5093,799.8130,38.1249,284.6645,293.6126,846.2015,21.0524,19.4858,78.1918,2.8437,1009.0167,0.0000,70.3028,283.2967,24.3608,10.2802
6/2/2015,19,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/3/2015,14,910.8446,890.3350,100.5544,901.8825,911.1455,921.6814,72.4457,21.5207,66.1862,3.1553,1008.7667,0.0000,24.5227,247.4917,25.7417,10.3358
6/3/2015,15,782.8356,811.0524,131.7077,781.1144,788.9164,850.8943,105.8920,21.4033,68.4315,2.9059,1008.5000,0.0000,36.4877,261.8017,26.3012,12.7333
6/3/2015,16,607.5831,711.6424,139.6348,604.7982,612.6979,754.5327,116.6172,20.4112,74.4008,3.4646,1007.7500,0.0000,48.8702,271.1417,25.6207,13.0258
6/3/2015,17,428.9001,721.2531,84.4711,420.4521,429.3204,765.1452,63.7934,19.5223,77.5772,3.4813,1007.0000,0.0000,61.2283,278.8467,24.3465,11.5647
6/3/2015,18,651.3259,785.1828,23.9976,635.3329,644.2229,809.6667,0.0000,20.1373,72.1367,3.0497,1008.0000,0.0000,26.5367,194.6933,24.4153,9.2200
6/5/2015,12,1012.6541,927.0028,104.0712,989.1843,1000.5665,945.6586,73.6983,20.4000,70.1135,3.2061,1007.1176,0.0000,11.4394,179.2412,24.6600,10.2159
6/5/2015,13,982.8309,834.0990,175.7847,963.5083,973.4159,855.0750,146.0890,20.0268,72.6345,3.6415,1007.5000,0.0000,14.4313,216.6600,24.3163,12.4348
6/5/2015,14,910.5000,784.7013,195.8171,900.8798,909.3400,814.6091,167.5245,19.8037,74.0790,3.7448,1007.5000,0.0000,24.3293,247.8550,24.3888,13.3648
6/5/2015,15,743.4714,571.7346,278.1665,740.9599,747.9777,607.5124,253.8972,19.7000,74.1735,3.3361,1007.0000,0.0000,36.3125,262.0833,24.3772,13.2647
6/5/2015,16,597.1746,648.2724,174.9846,594.1258,601.6969,688.6416,153.1097,19.4800,73.5275,3.6371,1007.2500,0.0000,48.6977,271.3700,24.0213,13.0782
6/5/2015,17,431.4952,644.3348,118.3256,422.9899,431.8367,687.8980,97.6159,19.1257,73.2068,3.2773,1006.7500,0.0000,61.0528,279.0350,23.3325,12.7133
6/5/2015,18,246.2224,643.0217,56.2245,235.3742,243.3473,687.0899,40.2607,18.6049,75.3388,2.8532,1007.0000,0.0000,72.1888,284.4123,22.5770,10.5132
6/6/2015,11,770.8995,776.9060,25.5806,755.3780,764.9652,797.3865,0.0000,20.4300,69.9425,3.0243,1007.0000,0.0000,16.4100,129.9250,25.4350,9.1350
6/6/2015,12,966.4171,822.1544,165.1953,943.9027,956.0213,841.7032,135.7504,20.3085,71.2858,3.1386,1009.2667,0.0000,12.7902,156.8750,25.2965,11.1945
6/6/2015,13,969.2510,819.6421,175.7042,949.6039,960.0176,840.5150,146.2799,20.1362,72.0582,3.0583,1009.2667,0.0000,14.3240,216.7217,24.5445,13.6878
6/6/2015,14,890.9178,816.5747,147.5726,881.4970,889.8761,845.8485,119.9474,19.9523,73.1948,3.3060,1009.0000,0.0000,24.2368,248.0000,24.5090,14.0272
6/6/2015,15,772.5545,791.0670,135.2889,770.4076,777.5093,829.1327,109.6734,19.9063,74.9413,3.3368,1009.0000,0.0000,36.2278,262.2117,24.4165,14.0380
6/6/2015,16,616.9117,759.9588,114.8968,614.0478,621.6288,802.6587,91.4663,19.4145,76.6943,3.5073,1008.0000,0.0000,48.6145,271.4683,24.0840,13.5707
6/6/2015,17,430.8205,681.2017,99.3281,422.3399,431.1669,724.6746,78.6182,19.0757,77.4695,3.4370,1007.5000,0.0000,60.9680,279.1133,23.3680,12.7560
6/6/2015,18,235.7577,624.0340,56.4921,224.9438,233.0096,668.7717,40.8110,18.5448,79.4202,2.8750,1008.0000,0.0000,73.0570,286.3967,22.5267,10.9475
6/6/2015,19,141.0080,806.6790,10.3044,135.5751,141.5839,873.9832,0.0000,17.7856,82.6556,3.0260,1008.0000,0.0000,80.2844,289.9667,21.6833,9.2661
6/7/2015,11,937.8354,906.0728,91.2711,922.7312,934.4081,933.1485,62.5652,20.6265,72.9288,2.4520,1008.0000,0.0000,20.5927,118.6096,25.6625,10.5415
6/7/2015,12,978.4063,781.2077,216.8944,955.4543,967.8447,800.9000,187.1394,20.4418,73.8557,2.8370,1007.2500,0.0000,12.7145,156.5600,25.8143,13.4865
6/7/2015,13,947.4627,745.0663,225.8869,928.3067,938.2615,765.6544,196.7612,20.1715,75.5935,3.1935,1007.0000,0.0000,14.2198,216.7800,24.9618,13.9522
6/7/2015,14,912.2531,839.0401,148.5450,902.8690,911.1617,868.8781,120.3383,20.1308,76.0632,3.4238,1007.0000,0.0000,24.1475,248.1483,24.8187,14.0573
6/7/2015,15,754.1885,606.9410,258.2426,751.2077,758.6858,644.1266,232.8040,19.6655,78.3622,3.9414,1006.5000,0.0000,36.1448,262.3283,24.7598,14.0495
6/7/2015,16,594.2717,597.3089,192.2467,591.3671,598.9093,638.4541,169.6182,19.7512,78.6090,3.3029,1005.2667,0.0000,48.5337,271.5583,24.6083,13.6282
6/7/2015,17,354.8319,307.8333,200.9651,348.4056,355.2241,342.0562,184.4938,19.4105,80.6002,2.7917,1005.2500,0.0000,60.8857,279.1900,24.2195,12.4130
6/7/2015,18,174.7379,298.7205,95.5489,169.1157,172.6415,325.2823,86.0642,18.4668,83.8083,2.4759,1005.5000,0.0000,72.9702,286.4567,22.6752,10.5122
6/7/2015,19,495.9939,705.6000,17.2178,488.5120,494.9029,740.0787,0.0000,19.2890,82.2914,2.4997,1006.3333,0.0000,51.6600,207.6000,23.9376,9.1857
6/8/2015,11,960.7192,833.2349,168.8130,942.0948,955.0061,858.0405,139.5120,20.6535,78.8122,2.3828,1007.0000,0.0000,17.9330,124.2870,26.3900,10.5670
6/8/2015,12,994.3782,779.0367,234.4473,970.9642,983.7639,798.9688,204.3997,20.7028,78.6887,2.5982,1007.0000,0.0000,12.6480,156.2383,26.2122,12.6888
6/8/2015,13,970.3896,662.6960,326.4937,950.2286,961.3136,683.8358,296.9456,20.8828,78.6415,2.9765,1006.2500,0.0000,14.1218,216.8183,25.7465,13.7995
6/8/2015,14,885.3680,526.5246,406.8975,874.8216,884.5659,556.3054,379.0262,20.6693,79.1495,3.0384,1006.4667,0.0000,24.0608,248.2683,26.2477,14.0107
6/8/2015,15,732.9668,457.3024,359.4980,728.6524,737.5118,493.3152,334.9417,20.1518,80.8367,3.2079,1006.0000,0.0000,36.0648,262.4250,26.1872,14.0060
6/8/2015,16,490.7013,134.2752,403.3984,487.1300,494.2410,158.6578,390.9052,19.4963,83.4333,2.9305,1006.0000,0.0000,48.4545,271.6433,25.1613,13.6460
6/8/2015,17,259.5862,11.5887,253.2771,256.1361,259.6039,20.4200,248.7897,18.6428,87.7500,2.7344,1005.7500,0.0000,60.8053,279.2583,23.6995,12.7578
6/8/2015,18,105.4901,52.3459,93.9915,103.1333,104.1498,59.6675,90.7749,17.7687,92.5267,2.8878,1005.7500,0.0000,72.8878,286.5133,21.6678,11.1052
6/8/2015,19,43.7189,238.0516,3.6261,43.5865,43.8975,260.7716,0.0000,17.1913,95.6688,2.7894,1006.0000,0.0635,80.2019,291.1313,20.3688,9.3650
6/11/2015,14,841.5559,616.3619,279.1005,837.1715,842.4393,647.1128,252.2131,21.9648,77.3505,3.0515,1007.6136,0.0000,25.2455,251.0500,26.8961,10.4118
6/11/2015,15,595.3178,132.5696,487.9053,594.6715,599.3904,157.1527,472.1700,21.2097,79.0857,2.8576,1007.2500,0.0000,35.8382,262.6800,26.8347,10.9005
6/11/2015,16,529.2435,231.9310,377.0407,528.6063,533.7352,269.0295,357.0175,20.7628,80.1210,2.7173,1007.0000,0.0000,48.2308,271.8417,25.9855,10.7760
6/11/2015,17,397.7940,569.2850,92.0539,394.0459,398.8701,608.1583,72.5376,20.3965,80.9342,2.6873,1006.3750,0.0000,57.1847,275.4050,25.4295,9.9048
6/14/2015,12,982.7565,969.9943,29.6662,961.1165,972.2486,989.4928,0.0000,22.7918,71.1936,2.6734,1006.0000,0.0000,10.7118,180.7091,27.3782,9.1155
6/14/2015,13,951.3473,758.6512,213.6380,933.6934,943.3418,780.5385,184.3958,22.5340,72.0295,2.8152,1005.5000,0.0000,13.6413,216.6667,26.9702,11.5253
6/14/2015,14,811.7690,366.3073,471.1443,802.9643,811.2481,389.4525,449.3254,22.1222,74.9013,3.2119,1005.0000,0.0000,23.6057,248.7233,27.3823,13.1568
6/14/2015,15,476.1714,0.5115,475.7583,473.6674,479.0886,4.1889,475.6829,21.1552,79.2995,2.8548,1004.7500,0.0000,35.6335,262.8167,27.0310,12.9727
6/14/2015,16,319.0287,3.1921,316.6838,317.7021,321.2885,7.8929,315.6474,20.0640,83.2725,3.2001,1004.7500,0.0000,48.0280,271.9633,25.3308,12.7417
6/14/2015,17,351.1052,294.2508,111.7049,345.1031,348.7015,306.9155,101.3423,19.4267,84.8898,3.1819,1004.0000,0.0000,48.7824,257.4527,23.9267,10.3447
6/15/2015,12,1008.8690,883.2817,140.9082,987.4083,996.2827,901.0427,110.8683,21.0400,79.4400,2.4340,1004.0000,0.0000,10.6900,185.4000,26.5133,9.6200
6/15/2015,13,736.2355,51.6068,685.7872,721.4853,729.0316,62.9842,667.5115,21.2205,78.6910,2.6501,1006.9833,0.0000,13.5798,216.5833,26.9590,11.0922
6/15/2015,14,599.1036,4.8150,594.6978,591.7611,598.0661,11.4482,587.5953,20.7175,79.7757,2.9069,1007.0000,0.0000,23.5418,248.7483,26.6108,10.9447
6/15/2015,15,495.4890,1.5473,494.2097,492.7140,498.2182,7.3381,492.2149,20.2378,81.1423,2.8787,1006.5000,0.0000,35.5703,262.8583,25.6938,12.1322
6/15/2015,16,358.3794,0.0322,358.3570,356.5749,360.7773,3.3542,358.5410,19.5028,83.7150,2.7012,1006.0000,0.0000,47.9650,271.9850,24.4448,12.8975
6/15/2015,17,261.2599,202.5692,134.2234,257.8485,260.6203,216.4720,126.0764,18.9210,85.9917,2.5863,1006.0000,0.0000,54.0732,262.8600,23.3397,10.7368
6/15/2015,18,555.4943,545.7887,22.4470,542.9573,548.9547,562.0763,0.0000,20.4900,83.4000,3.1943,1006.0000,0.0000,12.4067,146.8667,25.6700,9.1500
6/16/2015,12,531.7201,194.8395,340.7147,519.0481,524.8139,201.5461,327.2341,20.2788,82.8118,3.0876,1006.1765,0.0000,11.2512,189.5647,25.4471,10.4306
6/16/2015,13,514.2369,4.3389,510.0753,503.6043,509.1608,8.4191,501.0613,20.3393,81.4902,2.5073,1009.6818,0.0000,14.4189,223.7568,25.2739,10.9525
